id,autor,comentario,likes,data
UgzJ6RMMRG2p1rA7Vax4AaABAg,@justiceirocontraahipocrisi7112,COLOCOU  CRIMINOSOS  NA  PETROBRAS   GEROU  PREJUÍZO  E  ASSIM CIDADES  FANTASMAS  CUJOS  TRABALHADORES  NÃO  TINHAM  COMO  PAGAR  ALUGUEL  E  ALIMENTAÇÃO  !,0,2022-10-17T00:36:07Z
UgxGK7ABVUPCd0Wnh6h4AaABAg,@dulcilenaxavier7608,Um chingado outro cadê os projetos,0,2022-10-17T00:35:08Z
UgxNzLhE_CIJqlOD2uB4AaABAg,@suelysilva4149,Lula tá perdido nos argumentos,0,2022-10-17T00:34:40Z
Ugzt1DHJJwTjGmyhdW14AaABAg,@roselenedaconceicaosilva8266,para de mentir Lula o Brasil está muito melhor agora,0,2022-10-17T00:34:17Z
UgzcrBZseza0BqLsfCB4AaABAg,@raimundofigueiredo616,Luladrãoooooooooooooooo mentiroso,0,2022-10-17T00:34:16Z
Ugwo8T4sODbkGa0emy54AaABAg,@gabrielacardozo6386,13!!!,0,2022-10-17T00:34:04Z
UgxG-cBh309T5iEhQAF4AaABAg,@raimundofigueiredo616,Luladrãoooooooooooooooo mente muito,0,2022-10-17T00:33:20Z
UgwPynxTGB4G5Eu78fV4AaABAg,@inaciolula1753,22,0,2022-10-17T00:31:54Z
Ugyoj0SIrzpG2YyFTbx4AaABAg,@neuzaribeiro9915,"Você  molusco deu tanta propina para os prefeitos,que eles viajam, Hadad é canalha como você seu merda , é você brinca de roubar , você não vai ganhar ,nunca mais será Presidente",0,2022-10-17T00:31:37Z
Ugzj8sZBzNZmUUOSW2V4AaABAg,@ricardolucena9651,Lula13,0,2022-10-17T00:31:22Z
Ugzkv5qEzsfCFr2N0014AaABAg,@justiceirocontraahipocrisi7112,"ESTE  PINÓQUIO  NÉSCIO  GEROU  INÚMERAS  CIDADES FANTASMAS  ABANDONADAS  DEPOIS  DOS  CRIMINOSO COLOCADOS  POR  ESTE PINÓQUIO  !   OS FUNDOS DOS CORREIOS ROUBADOS  PELO  PT  COLOCOU  EM RISCO  APOSENTADORiAS  !  RENOMEOU FACULDADES  QUE JÁ  EXISTIAM  E  DIZ  QUE CRIOU  , QUANTA  MENTIRA  DESTE PINÓQUIO  !",0,2022-10-17T00:31:06Z
UgwpAsAdWWp90tMrh894AaABAg,@robinsonjanssen4293,"Infelizmente este pessoal não está sabendo conduzir o debate. Pois o lulaladrao não está respeitando o prosseso do debate, interrompe o oponente constamente.",1,2022-10-17T00:30:50Z
Ugye_gYHPrtqUVb4vmd4AaABAg,@betolionco9557,Lula segue mentindo,0,2022-10-17T00:30:27Z
UgyzLcPhkpSA4TY_5wN4AaABAg,@dorotisilva2428,Lula vagabundo 🤦,0,2022-10-17T00:30:24Z
Ugw3U-QqW3rPByJT6Vh4AaABAg,@reginaldodelima7917,Até agora eu não vi nada eles falar sobre alguma discussão sobre o futuro do Brasil,0,2022-10-17T00:29:02Z
UgyYdXmvzpeHND9Hsr14AaABAg,@neuzaribeiro9915,"Mentiroso é você, oBolsonaro,mentira o salário aumentou sim 10% Você não estava na Presidência porquê estavam preso",0,2022-10-17T00:28:31Z
UgzdK7Y4DQXbivIPrQ54AaABAg,@reginaldodelima7917,Isso é uma vergonha a gente podia nem passar esse tipo de coisa não isso aí não tô discutindo o futuro do Brasil estão discutindo sobre excursão pessoal mesmo não é nada política,0,2022-10-17T00:28:27Z
UgxterNY694xXX071w94AaABAg,@reginaldodelima7917,Esse é o futuro discutindo do Brasil o futuro do Brasil ou é uma discussão pessoal,0,2022-10-17T00:27:50Z
UgzayTJhlPzTPzHvS8p4AaABAg,@melevlogs8985,Canalha,0,2022-10-17T00:27:24Z
UgyScFxM37pzvSEI3Tt4AaABAg,@melevlogs8985,Bosomerdaaaaaaa,0,2022-10-17T00:27:17Z
UgxnsV3JPNVhRxBbZrR4AaABAg,@danilaamorim1749,Bolsonaro22,0,2022-10-17T00:27:15Z
Ugz9tJiGu_yXv-Umakp4AaABAg,@valnobre6739,"Meu Deus, brasileiros Olha isso 
Vota no lula que realmente não tem cérebro",0,2022-10-17T00:27:14Z
UgwKkKrLMzwI8JXHnXZ4AaABAg,@reginaldodelima7917,Isso aí é um debate sobre o futuro do Brasil,0,2022-10-17T00:27:09Z
UgxRxzmB-ELiLsrwMEB4AaABAg,@liliafariacoutinho2682,"Presidente Bolsonaro fale dos bilhões investidos na,Saúde para enfrentaremos da pandemia e que foram desviados recursos pelos municípios e estados  e não foram prestados conta desse dinheiro. Daria para,estruturar  a Saude",0,2022-10-17T00:26:12Z
Ugwima_Iiw0qwkl2D6R4AaABAg,@AlineOliveira-vn9zc,Lula,0,2022-10-17T00:25:47Z
UgxdtCxKSUH0CFJCJjx4AaABAg,@edmarparanhos7169,O tampinha não fala coisa com coisa,0,2022-10-17T00:25:46Z
Ugw3gmjQHSNSO3XtowN4AaABAg,@vanderleiafurtadodesouza9117,Credo como é mal educado esse candidato que ainda quer ser presidente Lula não sabe nem respeitar o seu adversário imagina um ser desse comandar nosso país jamais!!!!,0,2022-10-17T00:25:13Z
UgyolO_ayesH6h9cFT14AaABAg,@quizamedeiros8464,Lula mentiroso,0,2022-10-17T00:24:45Z
UgzA0PjK9-Pf5KlqhWR4AaABAg,@roselenedaconceicaosilva8266,Lula inocente vc não é o Brasil ficou na merda no seu governo,0,2022-10-17T00:24:30Z
UgyDDizEfT-jIduYS9d4AaABAg,@neuzaribeiro9915,"Ele não fechou nada ,quem fechou foi o Dória, outro canalha como vocy",0,2022-10-17T00:24:11Z
Ugwv-5qxXYE7eark9Sx4AaABAg,@raquelemiliacosta4400,Presidente Bolsonaro o melhor 22,0,2022-10-17T00:23:43Z
Ugx9S_AnyvyREErgK7h4AaABAg,@telmarecchia6564,Por que a Band não cumpri com as regras que ia cortar o microfone do candidato que não deixasse o outro responder vocês são uma vergonha estão deixando virar discussão por causa da falta de educação do condenado candidato.,0,2022-10-17T00:23:15Z
Ugxuz55Yq8lqK2FFHtl4AaABAg,@neuzaribeiro9915,"É isso aí Presidente, você é verdadeiro",0,2022-10-17T00:23:00Z
Ugzn1IMdLqEvf-Ybh194AaABAg,@neuzaribeiro9915,"Tá nervoso cabeça branca ,a mentira tem perna curta",0,2022-10-17T00:21:28Z
Ugy3D_3hhOU9zt-5Irl4AaABAg,@heraldocarvalho2841,Lula tem que ir pro fundo do mar catar concha,0,2022-10-17T00:21:28Z
UgwisMiu1S-67ec_ZXR4AaABAg,@roselenedaconceicaosilva8266,Lula se for comparar o Brasil antes e agora está nota 10,0,2022-10-17T00:21:24Z
Ugz3bocG1xUm3o7sygh4AaABAg,@neuzaribeiro9915,"Claro que não vai explicar seu roubo , mentiroso 😡",0,2022-10-17T00:20:08Z
UgxAVhpdJV2vk9iogk14AaABAg,@justiceirocontraahipocrisi7112,QUANTA  MENTIRA  DESTE PINÓQUIO!,0,2022-10-17T00:19:25Z
UgyghYQID8HUncu0Lzl4AaABAg,@neuzaribeiro9915,Mas não é para você bigode de leite,0,2022-10-17T00:18:26Z
UgxR6lrQf3f0D6BIwsV4AaABAg,@roselenedaconceicaosilva8266,Nosso presidente é o 22,0,2022-10-17T00:17:45Z
UgyaWJWoV4ciwApPrTV4AaABAg,@andersonbarbosa8865,Lula ladrao bandido,0,2022-10-17T00:17:32Z
Ugz191YwJPLeBtMZpI94AaABAg,@Despertandoleoess,Bolsonaro reeleito,0,2022-10-17T00:17:08Z
UgxBOOanEM2RTjHkeih4AaABAg,@justiceirocontraahipocrisi7112,"NA  EDUCAÇÃO  DURANTE  14 ANOS  GERARAM  MILITANTES  QUE  DEPREDARAM  UNIVERSIDADES  e COLOCARAM  EM  PAINEL  "" COMO FAZER SEXO ANAL ""  e "" CARTILHA de MASTURBAÇÃO  DE CRIANÇAS  e KIT  GAY "" ! QUEBROU  A PETROBRAS  E  DESVIOU  DINHEIRO  DE REFINARIAS  !",0,2022-10-17T00:17:04Z
UgxEY0aJ3vpo3Vt0EX94AaABAg,@andersonbarbosa8865,Bolsonaro 22 meu truta,0,2022-10-17T00:16:55Z
Ugwv22GFMgdrfxEJuVp4AaABAg,@Despertandoleoess,Se houvesse leis no Brasil hoje não estaríamos assistindo esse condenado ladrao,0,2022-10-17T00:16:46Z
UgylFQ4A-hvkZjS3DSJ4AaABAg,@roselenedaconceicaosilva8266,Lula como que vc vai dár picanha para o povo da onde vai sair tanto Boi,0,2022-10-17T00:16:40Z
Ugx0tMNoFKGIS0aQnaV4AaABAg,@neidealbuquerque2499,PL Brasil tá com vc.,0,2022-10-17T00:16:27Z
UgzfKtLCTcLnog5XXXt4AaABAg,@marcelegal2417,Lula Ladrão,0,2022-10-17T00:15:48Z
Ugx0hYghC0qjTLw_phx4AaABAg,@telmarecchia6564,Juntos de mais dadas em campanha eleitoral para o nosso digno e respeitado presidente Bolsonaro. Força Capitão o Brasil está com o senhor não se preocupe a vitória é certa.,0,2022-10-17T00:15:40Z
UgyMkZoEd2d9MkH6WCN4AaABAg,@lucianagugliotiacarie7225,Não é verdade moro em periferia e aqui do tem professores militantes não ensinam matéria e da sua época mentiu de novo pare com isso aqui ninguém cai mais nisso !!!! Com a graças de Deus vão melhorar e não pir sua causa vc gosta do menininha que assalta faz a mãe dele chorar por que vai roubar e muitas vezes maebfo que assaltando chorando por perder a vida quando assaltado vc e mau mentiroso e as urnas vai mostrar eu vou falar falar de tudo.mostrar orientar.quem vc insiste em deixar cego!!!!,0,2022-10-17T00:15:32Z
UgzAv5FNmVQBIyVJ8Kd4AaABAg,@neuzaribeiro9915,Parabéns Presidente 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,2022-10-17T00:15:28Z
Ugzfegs8C4b6ybCUaZJ4AaABAg,@ildobdbdns3052,Jair,0,2022-10-17T00:15:26Z
UgyF-O4MPRniaueNPI54AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:15:06Z
UgxqscdT-Fmh76Fi8VR4AaABAg,@menorazem8350,Passadinha conta aí Lula..ladrão!,1,2022-10-17T00:15:01Z
UgyHq6AcqnCOV6jGnW14AaABAg,@neuzaribeiro9915,"Como seu canalha ,com ideologia de gênero, você quer voltar a cartinha de sexo ,como fez",0,2022-10-17T00:14:43Z
Ugzw8RlsWXBF3mSxiJd4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:14:42Z
UgykH2ckeh-jtSZO0rF4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:14:21Z
UgxBv7xhzxLqyYLmRT14AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:14:04Z
UgzVL4C5RLSvVyWvpRV4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:13:43Z
UgyM1cBftSAuTWHWLcN4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:13:35Z
UgyemKndfyPD7A3bW0N4AaABAg,@telmarecchia6564,"Lula cínico e cara de pau seu lugar é na prisão . Parabéns presidente Bolsonaro estamos fartos do PT e da sua campanha eleitoral suja. Brasil acima de tudo Deus acima de todos. Todos de mãos dadas na defesa do nosso país , rumo a vitória do nosso presidente Bolsonaro. 😎🇧🇷",0,2022-10-17T00:13:35Z
UgwgBRO795-oYOGc4mp4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:13:29Z
UgyOal99VP9qdKoD6FN4AaABAg,@vinicius.ramirez,PERGUNTEM SOBRE: GASOLINA BARATA SOMENTE ATÉ DEZEMBRO,0,2022-10-17T00:13:23Z
UgxLRFMWoN78fUpd5KR4AaABAg,@vanessaferreiradossantos8709,Parabens a bande por controlar os dois sem violência,0,2022-10-17T00:13:15Z
Ugy3vQxMOap6r1RwEuB4AaABAg,@jonasgomes331,fora PT,0,2022-10-17T00:13:05Z
UgxbwWJRXbtbCOTegCV4AaABAg,@danielborges8389,Band faz um pesquisa entre o Bolsonaro e o Ladrão,0,2022-10-17T00:13:03Z
UgwthpPuGRP3NEGn8y14AaABAg,@monicasoares862,Excelente 13. 13 sempre,0,2022-10-17T00:13:02Z
UgzPYkhavCK9ikSM_Gt4AaABAg,@ARTHURFERREIRAOF,"Sou vendedor do Rio Grande do Norte,e  criador de conteúdo digital,e mim orgulho genuinamente de ser nordestino",0,2022-10-17T00:13:01Z
Ugz7E-AaRCJnz8gAoPl4AaABAg,@aloisiocaiafa8526,Debater corrupção,0,2022-10-17T00:12:50Z
UgzO0BWeOAesiqkqBNR4AaABAg,@rosangelaantoniapereiradam4310,Primeiro tem que processar em São Paulo João Doria,0,2022-10-17T00:12:48Z
Ugw3RNrDvjw0BLThxC94AaABAg,@roselenedaconceicaosilva8266,Eu sou 22,0,2022-10-17T00:12:44Z
Ugw3Nzwuu4W71_qoH8V4AaABAg,@eduardopromotoriadejustica3022,Luladrão na prisão,0,2022-10-17T00:12:35Z
UgzNHFOp48tv5gxMbiZ4AaABAg,@ildobdbdns3052,Chama o Pinóquio pro lula bixo,0,2022-10-17T00:12:34Z
UgzrZEBRBvEvxt27diJ4AaABAg,@cidarodrigues6966,"Gente esse lula é um mentiroso, ladrão, corrupto e analfabeto político.",0,2022-10-17T00:12:29Z
UgyA6IPEHusELn7KvU14AaABAg,@menorazem8350,Se fosse o lula na presidência nessa pandemia estamos ferrados pois na época dele não teve nada de saúde..só roubo.. devolverão muito dinheiro..STF livrou esse canalha Ladrão demagogo...tinha que ir p presídio de segurança máxima até o reto do dinheiro aparecer...,1,2022-10-17T00:12:21Z
UgyA8bPFU0YFPfcXeuN4AaABAg,@claudineiacassiano3597,Nos de amamos Bolsonaro estamos  juntos 🙏🏼❤🇧🇷🇧🇷🇧🇷🇧🇷👊🏽🇧🇷🇧🇷🇧🇷,0,2022-10-17T00:12:20Z
UgxYkd4wyNYEhlgeL0N4AaABAg,@vanessaferreiradossantos8709,"Queria que o debate fosse mais definido que parassem de ta so repetindo as mesmas coisas ambos respondem porem lula ta respondendo mais se ta acusando pt pt pt bolsanario nao sabe falar algo serio ,nao sabe apresenta proposta ja qur nao tem nada a falar so acusa",0,2022-10-17T00:12:12Z
UgzK9xidce6iEND60Wp4AaABAg,@ildobdbdns3052,Me chame de corrupto pô...,0,2022-10-17T00:12:02Z
UgyNzkbhFYdoYHUGiDx4AaABAg,@claudineiacassiano3597,"O Lula não se cansa de mentir , é  uma vergonha p nosso país....Estamos juntos Bolsonario para um Brasil maior ....",0,2022-10-17T00:11:52Z
UgzkBowkvqhqlvmsSs94AaABAg,@mariavazmonteiro5715,"O Lula quer ganhar a eleição para ter uma boa aposentadoria, com dois mandamentos, sendo que os  trabalhadores tem que trabalhar 40 anos😔",0,2022-10-17T00:11:37Z
Ugzr18hfFkM_MZQmQwp4AaABAg,@fatimasales7629,Lula é cínico. Tua cara não treme? Precisa de óleo de peroba,0,2022-10-17T00:11:29Z
UgzAiT4ys0tafHe7kex4AaABAg,@adolphol.s3359,Bolsonaro 22 🙏🇧🇷,0,2022-10-17T00:11:29Z
UgwWbB-oq3YX37RvE1J4AaABAg,@mariaangelinasimaomoyses8297,Nosso presidente Bolsonaro tem que ganhar,0,2022-10-17T00:11:20Z
UgxWOVU15ZkDFdCfMtx4AaABAg,@hosana4173,"BOLSONARO excelente,falando a verdade nua e crua do Lula! Arrebenta BOLSONARO ,tamojunto💚💛🇧🇷2️⃣2️⃣Deus abençoe o Brasil e nosso presidente Bolsonaro",0,2022-10-17T00:11:17Z
UgyWgBl0l_mq5RH9FRB4AaABAg,@antoniagomesdasilva3235,Quanto a pedofilia não tem nada a ver com PT são declaração da assistente social e porque Michele e Damares quer falar com as meninas pra fazer ameaças e terrorista as meninas Bolsonaro fala depois diz que não falou,0,2022-10-17T00:10:52Z
UgyjDgRCRz9dyZ3UChV4AaABAg,@1952ebsf,"A audiência é por conta do nosso Presidente o Capitão Bolsonaro, 22 com certeza!",0,2022-10-17T00:10:45Z
UgwJK-AqcyVbc17NqvN4AaABAg,@jonasgomes331,rsrsrs  mó chaveco de políticos,0,2022-10-17T00:10:42Z
Ugy_vc9ssLA3oRi0iv94AaABAg,@vanderleiafurtadodesouza9117,Assistindo o debate na Bandeirantes ##🇧🇷🇧🇷22 Jair Messias Bolsonaro muito inteligente esse nosso Presidente 👏👏🙏🙏,1,2022-10-17T00:10:41Z
UgxeO0i82y0zCrUckGR4AaABAg,@mariasgomes7500,🇧🇷2️⃣2️⃣🙏🇨🇨,0,2022-10-17T00:10:40Z
UgwrtCgBUGshJY9aUL54AaABAg,@caiodiegoprates6090,"Lula fala como quem ja ganhou a eleição, não era nem para estar disputando.. triste",0,2022-10-17T00:10:33Z
UgyQ-M_1cVLsnyFFf014AaABAg,@justiceirocontraahipocrisi7112,"ESTE PINÓQUIO  ATRAVÉS  DO MINISTRO  PAULO BERNARDO  CRIOU  O  GOLPE DO CRÉDITO CONSIGNADO  ( MENSALÃO)QUE  LEVOU  AO SPC ( IMPEDIDAS  DE  COMPRAR ) MILHÕES  DE MULHERES  , MUiTAS  AO SUICÍDIO  e SE  PROSTITUIREM  e  HOMENS  AO CRIME PRA  NÃO MORREREM DE  FOME  POR CAUSA  DA  DÍVIDA  GERADA  PELO MINISTRO do PLANEJAMENTO DO PINÓQUIO DE 9 DEDOS  !",0,2022-10-17T00:10:33Z
UgxQTagVSxNtzBEDNux4AaABAg,@ildobdbdns3052,Bloco  PL,0,2022-10-17T00:10:24Z
UgwkHpV7_ly2ZXzm9014AaABAg,@josericardo8421,Oi boa noite o meu nome é Ricardo  eu gostaria de fazer  uma pergunta  pru dois candidato  a seguinte pergunta  porque quê vocês não tira a regalhia quê vocês têm  na política brasileira exemplo ( alsilio moradia)alsilio palito)alsilio combustíveis) é porque vocês não  pode comprar um  palito  e porque  vocês não pode  colocar  combustíveis  no seu carro  é porque vocês não pode comprar um casa  é vocês  tão tirando onda com o povo brasileiro,0,2022-10-17T00:10:20Z
UgwiwSMZ9t3G8fbW7qR4AaABAg,@henriquecampos9925,Rejeição total ao lulaladrao!!!! Tchau petralhas.,0,2022-10-17T00:10:15Z
UgzUpMQ56hSVNDXtNpd4AaABAg,@angelicadocoutoluiz4992,Lula só dando tiro no pé.kkkkkkkkkkkk pra subir no morro o traficante tem que fazer acordo.,0,2022-10-17T00:10:14Z
UgwXGJ-WvpEoR2_1I114AaABAg,@sandrinhamarinho3669,"A Band está feliz com a audiência? Agradeça aos brasileiros que apoiam nosso presidente Jair Messias Bolsonaro. Ele dá audiência porque fala a verdade e tem o apoio do bem contra o mal. Jornalistas lembrem-se que o candidato do PT quer tirar a liberdade de expressão. Parem de ser militantes do PT,pelo bem do nosso Brasil.",0,2022-10-17T00:10:12Z
Ugwr8iRRxwNhvvVS6gh4AaABAg,@irabispo9194,"Um condenado presidente ,  o Brasil vai ser desmoralizado se isso acontecer .",0,2022-10-17T00:10:07Z
UgzCroEDQ2sO9ztmcF94AaABAg,@canalmasparacomedia4831,Eu sou Lula com muito amor e muito carinho,0,2022-10-17T00:10:04Z
Ugw2Hcv17MimUWJqtzh4AaABAg,@izeterodrigues7580,"Só hj minha TV ligada na banda bandida,por causa do MITO 🇧🇷🙌🙏🙏 onde ele for iremos acompanha_lo,se não fosse por ele jamais.🇧🇷🇧🇷🇧🇷🇧🇷🙌🙌🙌🙌",0,2022-10-17T00:10:04Z
UgzW0RZnTqls2ODv1eR4AaABAg,@maryfiat8117,Bolsonaro 22,0,2022-10-17T00:09:51Z
Ugz7O1VfhVuFyo8X4zV4AaABAg,@suelysilva4149,Cada vez mais me convenço da superioridade de Bolsonaro 🇧🇷,0,2022-10-17T00:09:45Z
Ugywl2KvktdoYSHBr_F4AaABAg,@clebermartins9509,Dever civil de escolher um presidente que de dignidade a seu povo e o futuro de nossos filhos e netos  vote com sabedoria deus de sabedoria aos indecisos.... 🙌,0,2022-10-17T00:09:44Z
UgwwrQ3Z4tyrmLDm_7d4AaABAg,@roselenedaconceicaosilva8266,Esse Lula menti muito,0,2022-10-17T00:09:44Z
UgyOL8WwmbmdSJGm6fN4AaABAg,@virgiliolelis1746,"Bolsonaro incomparavelmente melhor, Lula mentindo como um cara de pau 🙀",0,2022-10-17T00:09:32Z
UgyY9rMtcrWvVRqmowh4AaABAg,@crisbiane.oliveira.apareci9988,"Com todo certeza Bolsonaro,  pt ja provou que só sabe roubar, fico no poder as de 10 anos e só roubou",0,2022-10-17T00:09:27Z
UgyRBLW6_mbJr7wZw-R4AaABAg,@adrianapaula1343,Bolsonaro 22 🇧🇷🇧🇷🙏,0,2022-10-17T00:09:24Z
UgzmKr4YKcLZryPfdtB4AaABAg,@cimaro1,Debate ta bom.,0,2022-10-17T00:09:15Z
Ugydwyp7oc-eQKWFxRV4AaABAg,@rosilangelavieira542,Band excelência em comunicação!,0,2022-10-17T00:09:07Z
UgyapO74-fEwBNFBYq94AaABAg,@paularempel3949,"Não tem que construir presídios tem que construir cidadãos de bem.
Não tem que dar dinheiro bolsa isso bolsa aquilo empregos tem trabalha quem quer......",0,2022-10-17T00:09:07Z
UgwUYduIjyDrtoIQDql4AaABAg,@neuzaribeiro9915,"Molusco está se achando,pensa que vai ser Presidente, PT, nunca mais",0,2022-10-17T00:09:05Z
UgxgVm80CW__QIzghKZ4AaABAg,@reginaldofabio803,"Os mediadores deveriam evitar perguntas sobre o passado e falar de futuro ficar relembrando não resolve , tem que ter plano para governar com transparência",0,2022-10-17T00:09:05Z
UgxQMZ6Y0i0_eqqgX0Z4AaABAg,@verapaula5961,"Só não vê quem  não quer mesmo!
Tá muito visível quem é o melhor candidato para presidente do Brasil.",0,2022-10-17T00:09:03Z
Ugx9gAhRe5jCqOAADpN4AaABAg,@ildobdbdns3052,PL,0,2022-10-17T00:08:58Z
Ugwxs1CpPqtxqND1OUF4AaABAg,@susanabriesemeister7537,"Muito triste ter que ver um candidato que era pra estar preso , debatendo como se não tivesse roubado o Brasil.",0,2022-10-17T00:08:57Z
UgyZ_PpZYxGE4V32-ix4AaABAg,@antoniagomesdasilva3235,Meu Deus Bolsonaro não fala coisa com.coisa se você entendeu 😂 eu não entendo nada ele parece estar fora do ar que mundo ele vive,0,2022-10-17T00:08:52Z
Ugy2sy2xWu8jJL-0VPN4AaABAg,@josecarlosleoni9053,"Lula é um bandido bom de lábia, um mentiroso cara de pau, que tem o dom da palavra, um estelionatario que rouba os sonhos dos brasileiros.",0,2022-10-17T00:08:46Z
UgzSCO_9YbSIUdy1i5p4AaABAg,@pauloazevedo2227,Parabéns Band,0,2022-10-17T00:08:37Z
UgwmxJxBXrCUbP80Fyx4AaABAg,@luizasilva9163,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷avante capitão,0,2022-10-17T00:08:24Z
UgyFeH1AiBRqR9hEu3p4AaABAg,@pauloazevedo2227,22 neles,0,2022-10-17T00:08:07Z
UgxwdP6s5KXxNLYvEgp4AaABAg,@CarlosAlberto-dw4yq,Bolsonaro 22🇧🇷🇧🇷🇧🇷,0,2022-10-17T00:08:07Z
Ugya5Kq06WomjDDet6p4AaABAg,@izeterodrigues7580,"Todos os inimigos do Bolsonaro reunidos,UOL, CULTURA,BAND porém não prevalecerão, todos serão envergonhados dia 30, vão todos se ferrar.",0,2022-10-17T00:08:02Z
Ugxq5IvmQWnLyZxiGxZ4AaABAg,@gilkapantoja7140,Emprego.,0,2022-10-17T00:07:58Z
Ugy103BJlFm6k3jbzMR4AaABAg,@elietidossantos1196,"Boa noite, Lula quer comparar do presidente Jair Bolsonaro que só teve dois anos para governar o Brasil. Outros dois anos estava tudo fechado.",0,2022-10-17T00:07:52Z
UgwTViSkZ1A-c4e8ziB4AaABAg,@cleosouza569,Eu e todos os que conheço votam em BOLSONARO,0,2022-10-17T00:07:48Z
UgzW1pTKikR3pwZWeo94AaABAg,@Eraldoguarulhos,Luladrao mentira,0,2022-10-17T00:07:44Z
UgwypONWseIo_I2mrsp4AaABAg,@elcisoares6601,Bolsonaro mente igual casa velha,0,2022-10-17T00:07:41Z
Ugx5DJ5oUrg1GgEh5i94AaABAg,@Profalves25,"Sou brasileira  e moro  fora  do Brasil.  
Quero  meu pais  nas  maos  do  Bolsonaro.",0,2022-10-17T00:07:40Z
Ugw3E4CJqzXLzr-Fvvp4AaABAg,@menorazem8350,Quem não votar vai dar sua vida de bandeja..Lula já avisou que vai controlar redes sociais...abre o olho galera..!! Comunismo e bucha.!!!,1,2022-10-17T00:07:39Z
UgwPXtcNDobjhtP-XRF4AaABAg,@joaosoares5280,Perguntem. O presidente que for eleito. Vai  transformas  nosso Brasil numa Venezuela,1,2022-10-17T00:07:35Z
UgzFyJYD3G052FXMSQF4AaABAg,@Rosa-jy1tj,Presidente Bolsonaro reeleito em nome de Jesus!,1,2022-10-17T00:07:30Z
UgzFjhUQa9moMBK6l9p4AaABAg,@erickmatossantana9876,Mitooo 22,1,2022-10-17T00:07:29Z
Ugy7XGmfYRvl-uo5nrZ4AaABAg,@neuzaribeiro9915,Sai fora maldito 😡,0,2022-10-17T00:07:23Z
UgwgitgVYnkUlBm6w9Z4AaABAg,@vivianemoraes7100,"Vamos orar pelo bem do Brasil e do mundo. 
Esses monstros não vão voltar.B22",0,2022-10-17T00:07:23Z
UgzoqOhgVn6aTEX-yzt4AaABAg,@caiodiegoprates6090,"PT em 16 anos no governo e vem querer cobrar do Bolsonaro em 4 anos com pandemia e guerra, 🇧🇷2️⃣2️⃣LIBERDADE",0,2022-10-17T00:07:20Z
UgysJT0kuMZdhORk-Al4AaABAg,@berenicedasilvabatista710,Bolsonaro é honesto. Lula como sempre representando.,0,2022-10-17T00:07:18Z
Ugxw04rCMLD_j_z4I2J4AaABAg,@getuliosantos1127,Cata osso no lixo,0,2022-10-17T00:07:16Z
