id,autor,comentario,likes,data,num_caracteres,num_palavras,dia,comentario_limpo
Ugy7-6A9dW_iVl6rus14AaABAg,@pedromoura1919,Alguém fala pra Soraia parar de piscar,0,2022-10-06 21:58:30+00:00,38,7,2022-10-06,alguém fala pra soraia parar de piscar
UgyOrN46DWWTacYX-kF4AaABAg,@carljohnsonacimadopeso7265,"Bolsonaro= like 👍🏻
Lula= comenta 💬",2,2022-10-06 14:44:14+00:00,34,6,2022-10-06,bolsonaro= like 👍🏻 lula= comenta 💬
Ugx6z0swogFP6gjsJ6t4AaABAg,@DagdaSimon,"Caso o Lula ganhar ,vai ficar pior que a Argentina.",1,2022-10-06 04:16:10+00:00,51,10,2022-10-06,"caso o lula ganhar ,vai ficar pior que a argentina."
UgwHi7u4PX007rtckVB4AaABAg,@rapb4749,Melhor coisa é vir aqui e não ver ninguém militando sobre um ou outro ..parece até mentira em dias como os que a gente vem vendo ..maravilhoso e esclarecedor..sem sombra de dúvidas tenho certeza da minha escolha..valeu Band !,0,2022-10-06 02:56:52+00:00,225,39,2022-10-06,melhor coisa é vir aqui e não ver ninguém militando sobre um ou outro .parece até mentira em dias como os que a gente vem vendo .maravilhoso e esclarecedor.sem sombra de dúvidas tenho certeza da minha escolha.valeu band !
UgwrlwYBYeSWN5iVPwB4AaABAg,@rapb4749,Cara...precisei ver apenas 15 minutos disso..só pra ter certeza que não estava escolhendo o cara errado ..pra bom entendor e pra quem tem um pingo de noção de realidade..sabe quem é o cara certo e o único que respondeu as perguntas ..ao invez de fugir delas ..não queremos quem tape o sol e de migalhas a quem precisa ..precisamos de alguém que ofereça meios pra que a realidade mude!,0,2022-10-06 02:30:40+00:00,384,69,2022-10-06,cara.precisei ver apenas 15 minutos disso.só pra ter certeza que não estava escolhendo o cara errado .pra bom entendor e pra quem tem um pingo de noção de realidade.sabe quem é o cara certo e o único que respondeu as perguntas .ao invez de fugir delas .não queremos quem tape o sol e de migalhas a quem precisa .precisamos de alguém que ofereça meios pra que a realidade mude!
Ugx0YBNxA2otLNPX5iB4AaABAg,@AmorimAlef,Lula seu Ladrão se voce Ganhar o Brasil tá mas ferrado do que já Está!!!,0,2022-10-06 00:38:45+00:00,72,15,2022-10-06,lula seu ladrão se voce ganhar o brasil tá mas ferrado do que já está!
UgyotJiGWkOmKKnD99F4AaABAg,@matosi.6926,"50 milhões viviam abaixo da linha da pobreza , nos governos do PT , segundo pesquisa do IBGE em 2016.
Ciro, e  Lula  tomem vergonha na cara.
Imaginem se a pandemia viesse no governo do PT.",0,2022-10-05 18:59:01+00:00,188,36,2022-10-05,"50 milhões viviam abaixo da linha da pobreza , nos governos do pt , segundo pesquisa do ibge em 2016. ciro, e lula tomem vergonha na cara. imaginem se a pandemia viesse no governo do pt."
UgzdGXKpjDc-dV-tpaV4AaABAg,@matosi.6926,No tempo do Lula ninguém passou fome ? Kkkkkkk!!!,0,2022-10-05 18:54:00+00:00,49,9,2022-10-05,no tempo do lula ninguém passou fome ? kkkkkkk!
UgwA5VUK_6rIV3vNqPt4AaABAg,@jaquelinecesar1086,Isso sim é um debate,0,2022-10-05 15:16:52+00:00,20,5,2022-10-05,isso sim é um debate
Ugxg9sbUdX7eOseSmvF4AaABAg,@elianepereira2835,Amo esse presidente Jair Bolsonaro falou tudo..tamo junto capitão..,0,2022-10-05 02:09:38+00:00,67,9,2022-10-05,amo esse presidente jair bolsonaro falou tudo.tamo junto capitão.
UgzA6G3evwSA3UdQlmV4AaABAg,@auroratlis,1:4:56 é a Rita Lee ali?,0,2022-10-05 01:20:50+00:00,24,6,2022-10-05,1:4:56 é a rita lee ali?
UgywZTwtZNMymiypUgR4AaABAg,@mirllemgomes8388,Bolsonaro como sempre alfinetando o Lula 😂😂,0,2022-10-04 23:08:03+00:00,43,7,2022-10-04,bolsonaro como sempre alfinetando o lula 😂😂
UgxsWboR0crmkkCHWit4AaABAg,@LUISotavio-wi4oo,Muito bom zkskskskskszkskslslsl,0,2022-10-04 21:31:39+00:00,31,3,2022-10-04,muito bom zkskskskskszkskslslsl
UgyvOqhpnx30MtxUftl4AaABAg,@geovana6166,"""O senhor é um padre de festa junina""


Simone 2022",0,2022-10-04 13:33:52+00:00,51,10,2022-10-04,"""o senhor é um padre de festa junina"" simone 2022"
UgyK18ebXcGtO9JUeYh4AaABAg,@rafaeltardelle,"Revendo aqui o Debate e tá EXPLICADO pq o CIRO FOI TÃO MAL. 

Esses ataques ao Bolsonaro que ele faz e o pior é que são ataques infundados e fácil de perceber que o Ciro tá criando narrativas que não são verídicas, o ovo em sua grande maioria é capaz de perceber essas tentativas erradas do Ciro!!! 

Então, penso que o Ciro já deve ter percebido que essa postura CONTRA O BOLSONARO não deu certo e não lhe rendeu bons números. 

Então, tá mais do que na hora do Ciro se JUNTAR ao Bolsonaro, aí sim ele cresce e acerta!",1,2022-10-04 12:43:36+00:00,519,100,2022-10-04,"revendo aqui o debate e tá explicado pq o ciro foi tão mal. esses ataques ao bolsonaro que ele faz e o pior é que são ataques infundados e fácil de perceber que o ciro tá criando narrativas que não são verídicas, o ovo em sua grande maioria é capaz de perceber essas tentativas erradas do ciro! então, penso que o ciro já deve ter percebido que essa postura contra o bolsonaro não deu certo e não lhe rendeu bons números. então, tá mais do que na hora do ciro se juntar ao bolsonaro, aí sim ele cresce e acerta!"
Ugz5W6garCXmhLcKJb14AaABAg,@Sakura-zv8hl,"2:19:54 
Claro,vc tava preso !",0,2022-10-04 03:24:24+00:00,30,5,2022-10-04,"2:19:54 claro,vc tava preso !"
UgzG6Qup3eA8TmfF21p4AaABAg,@sertão_cearense-l7y,"Cuando o bolsa família era 80 reais o quilo de arroz era 1,60 o óleo era 2,20 se for fazer a conta os 80 reais na quela época valia mas q os 400 reais de hoje",0,2022-10-04 01:29:23+00:00,158,36,2022-10-04,"cuando o bolsa família era 80 reais o quilo de arroz era 1,60 o óleo era 2,20 se for fazer a conta os 80 reais na quela época valia mas q os 400 reais de hoje"
UgzukBbh8Uuk9T5HjEh4AaABAg,@EuMahh1,"Mano, agora eu falei, ""mãe estou com fome"", ela disse ""tem.... é.. tem.. ..., come uma banana"" aí eu falei ""poxa , mãe sabe q ñ gosto muito de banana, mais se é só oq tem"",

OBS: vcs devem estar pensando ""ah, mais pq vc n vende o celular, ou vai trabalhar ""  GENTE EU SOU MENINA, E TENHO 11 ANOS, 

Não posso vender o celular pq ele é muito necessário, pois ele tem conversas antigas (lembranças) de muitas pessoas da minha família q faleceram, também meu 2 irmãos precisão o menor tem 5 anos , ele tem deficiência por isso q precisa do celular, (pq ele sente convuncão q é tipo um desmaio q pode até matar , ele vai para escola aí as pessoas q cuidam dele precisa mandar msg para minha mãe saber se ele está bem e tals,,. / as coisas estão muito caras / o meu irmão pequeno toma 3 remédios controlados q é 80 reais , / o bolsa família da minha mãe bloqueou/ então, foi isso..... 🙁",1,2022-10-03 19:04:56+00:00,881,174,2022-10-03,"mano, agora eu falei, ""mãe estou com fome"", ela disse ""tem. é. tem. ., come uma banana"" aí eu falei ""poxa , mãe sabe q ñ gosto muito de banana, mais se é só oq tem"", obs: vcs devem estar pensando ""ah, mais pq vc n vende o celular, ou vai trabalhar "" gente eu sou menina, e tenho 11 anos, não posso vender o celular pq ele é muito necessário, pois ele tem conversas antigas (lembranças) de muitas pessoas da minha família q faleceram, também meu 2 irmãos precisão o menor tem 5 anos , ele tem deficiência por isso q precisa do celular, (pq ele sente convuncão q é tipo um desmaio q pode até matar , ele vai para escola aí as pessoas q cuidam dele precisa mandar msg para minha mãe saber se ele está bem e tals,. / as coisas estão muito caras / o meu irmão pequeno toma 3 remédios controlados q é 80 reais , / o bolsa família da minha mãe bloqueou/ então, foi isso. 🙁"
UgxW3Y0YeeWMm3mCN-p4AaABAg,@drei3737,"Entretenimento de qualidade, comédia pura",0,2022-10-03 17:25:33+00:00,41,5,2022-10-03,"entretenimento de qualidade, comédia pura"
Ugx1JXqUdXGax7K8Awl4AaABAg,@andrejr4442,Foi o melhor stand up que já vi,0,2022-10-03 06:04:52+00:00,31,8,2022-10-03,foi o melhor stand up que já vi
UgwF38bK2AukCjUFfaZ4AaABAg,@poolcenas,"Assistindo o debate hoje, minha opinião não entendo muito de política mais como um ser humano da um auxílio de 600 Reis e bota luz auta mantimentos auto tudo vai lá em cima, uma família que não tem oportunidade de emprego que depende do governo esse 600 vai pra alimentação e aluguel, porque aluguel hj e de 500 pra cima, tem e que corta auxílio e ter mais oportunidades de trabalho pro problema não ficar parado e nem sem dinheiro mais recursos pras escolas pra que as crianças possa ficar na escola para que os pais possa trabalhar tranquilamente para botar alimentos dentro de casa, o problema não é auxílio e oportunidades de trabalho para a população mais pobre, mais oportunidades e menos bla bla!",0,2022-10-03 05:05:20+00:00,703,125,2022-10-03,"assistindo o debate hoje, minha opinião não entendo muito de política mais como um ser humano da um auxílio de 600 reis e bota luz auta mantimentos auto tudo vai lá em cima, uma família que não tem oportunidade de emprego que depende do governo esse 600 vai pra alimentação e aluguel, porque aluguel hj e de 500 pra cima, tem e que corta auxílio e ter mais oportunidades de trabalho pro problema não ficar parado e nem sem dinheiro mais recursos pras escolas pra que as crianças possa ficar na escola para que os pais possa trabalhar tranquilamente para botar alimentos dentro de casa, o problema não é auxílio e oportunidades de trabalho para a população mais pobre, mais oportunidades e menos bla bla!"
Ugz7amLS6oQa7ncPBvZ4AaABAg,@guilherme_nvss,"Vende esse debate, a melhor opção é o bolsonaro!",1,2022-10-03 03:52:57+00:00,48,9,2022-10-03,"vende esse debate, a melhor opção é o bolsonaro!"
UgxfxqEyaEKP7Mw2F7d4AaABAg,@playred3628,"Feminista: ""Precissamos de uma mulher pra arrumar a casa""🤣",0,2022-10-02 22:09:46+00:00,58,9,2022-10-02,"feminista: ""precissamos de uma mulher pra arrumar a casa""🤣"
UgyE6l0G3xCBN52WxKp4AaABAg,@vitoriaeduarda4886,"O ciro cara, é o Ciro 😢",0,2022-10-02 17:42:14+00:00,23,7,2022-10-02,"o ciro cara, é o ciro 😢"
UgwfxuWDeIH4zkbDCft4AaABAg,@pretinhalima22,"Oh lula é tão mentiroso deu uma porcaria de um bolsa família que mal dava pra se alimentar, é outra corrupto tem que tá na cadeia, é o mais engraçado é que pegaram todas as parcelas do auxílio é agr vem querer votar nesse ladrão a faça me o favor né população",1,2022-10-02 17:00:14+00:00,259,52,2022-10-02,"oh lula é tão mentiroso deu uma porcaria de um bolsa família que mal dava pra se alimentar, é outra corrupto tem que tá na cadeia, é o mais engraçado é que pegaram todas as parcelas do auxílio é agr vem querer votar nesse ladrão a faça me o favor né população"
Ugzm_El8ps_T1Un-hqx4AaABAg,@k26diy62,Quem aí já foi votar???? Eu já fui 😌 aqui em Maceió Alagoas é só Bolsonaro 🙌,3,2022-10-02 16:41:56+00:00,76,17,2022-10-02,quem aí já foi votar? eu já fui 😌 aqui em maceió alagoas é só bolsonaro 🙌
UgxnmBmu3UoUpDZe-8p4AaABAg,@patysil24,"Parabéns pelo debate da Band, muito organizado!",0,2022-10-02 16:10:01+00:00,47,7,2022-10-02,"parabéns pelo debate da band, muito organizado!"
UgzbDZAgCWba9Fwj33Z4AaABAg,@marieduardaacarvalho,melhor debate de todos KKKKKK,0,2022-10-02 15:47:44+00:00,29,5,2022-10-02,melhor debate de todos kkkkkk
Ugymz1_anorBmsNkGkB4AaABAg,@topslomotif703,"Meu deus como o candidatos e senadores do Bolsonaro si querem comprar as pessoas, e as pessoas continuam acreditando só por causa do dinheiro",0,2022-10-02 15:21:35+00:00,141,24,2022-10-02,"meu deus como o candidatos e senadores do bolsonaro si querem comprar as pessoas, e as pessoas continuam acreditando só por causa do dinheiro"
UgzZuQy1EI9F2LNY2St4AaABAg,@topslomotif703,"O Bolsonaro esconde a ditadura dele, por isso que ele tem voto do povo",0,2022-10-02 15:16:25+00:00,70,14,2022-10-02,"o bolsonaro esconde a ditadura dele, por isso que ele tem voto do povo"
UgwgNely-ZPw927vckR4AaABAg,@augustojesus,2:52:17 61 minutos para falar kkkk,0,2022-10-02 14:58:18+00:00,34,6,2022-10-02,2:52:17 61 minutos para falar kkkk
UgyEyJTFp7hW2ql6eBx4AaABAg,@augustojesus,Já sei q não vou votar na feminista,0,2022-10-02 14:44:43+00:00,35,8,2022-10-02,já sei q não vou votar na feminista
UgypDuMfaasqJ2zcNe54AaABAg,@capivaraancap1433,"3:22:10 - Não necessariamente será caro, especialmente na Era Digital. E PUTS GRILA! Ela dando a entender que era liberal...Tava na cara que era liberaleka...Socialismo light... Não votaria nela, nem se eu acreditasse nessa coisa de Demo(nio)cracia. Só ser mulher não é suficiente. Tem que ter boas ideias. E casar com meus valores. Um Liberal DE VERDADE JAMAIS seria a favor de usar dinheiro ROUBADO dos pagadores de impostos pra financiar campanhas eleitorais de pessoas que não necessariamente quererão pagar suas campanhas. EU NÃO QUERO PAGAR NENHUM CENTAVO PRA NENHUM DESSES POLÍTICOS. Mas MEU dinheiro, MEU TEMPO DE VIDA, é ROUBADO pra pagar campanha de gente que eu não daria meu dinheiro de livre e espontânea vontade. NOJENTO! FIMS sendo usados para tentar justificar MEIOS SÓRDIDOS. Se o problema é gente rica financiar, pode haver um teto como o proposto pelo D'Ávila antes em uma entrevista para Os Sósios Podcast...",0,2022-10-02 14:23:46+00:00,928,150,2022-10-02,"3:22:10 - não necessariamente será caro, especialmente na era digital. e puts grila! ela dando a entender que era liberal.tava na cara que era liberaleka.socialismo light. não votaria nela, nem se eu acreditasse nessa coisa de demo(nio)cracia. só ser mulher não é suficiente. tem que ter boas ideias. e casar com meus valores. um liberal de verdade jamais seria a favor de usar dinheiro roubado dos pagadores de impostos pra financiar campanhas eleitorais de pessoas que não necessariamente quererão pagar suas campanhas. eu não quero pagar nenhum centavo pra nenhum desses políticos. mas meu dinheiro, meu tempo de vida, é roubado pra pagar campanha de gente que eu não daria meu dinheiro de livre e espontânea vontade. nojento! fims sendo usados para tentar justificar meios sórdidos. se o problema é gente rica financiar, pode haver um teto como o proposto pelo d'ávila antes em uma entrevista para os sósios podcast."
UgwZPz4pUIitK52qdRV4AaABAg,@capivaraancap1433,"3:02:00 - HUHauhauah! Eu achei que ele ia dizer que liberar o povo do SERASA era legalizar o CALOTE mas ele falou um monte de coisa sobre a 1a fala do CIro mas não respondeu o que achava da Proposta dele, ahuahuah! Como liberal ele não pode ser a favor de calote. Meio q ele falou isso indiretamente quando disse sobre ""HONRAR CONTRATOS"". Mas não foi direto e claro. Mas com a população mais rica, e com menos impostos, não precisará se endividar ou terá maior facilidade de cumprir com seus compromissos de pagar o que deve sem ficar preso.",0,2022-10-02 13:55:47+00:00,541,100,2022-10-02,"3:02:00 - huhauhauah! eu achei que ele ia dizer que liberar o povo do serasa era legalizar o calote mas ele falou um monte de coisa sobre a 1a fala do ciro mas não respondeu o que achava da proposta dele, ahuahuah! como liberal ele não pode ser a favor de calote. meio q ele falou isso indiretamente quando disse sobre ""honrar contratos"". mas não foi direto e claro. mas com a população mais rica, e com menos impostos, não precisará se endividar ou terá maior facilidade de cumprir com seus compromissos de pagar o que deve sem ficar preso."
Ugz_-GXM7SeJLBod8Xt4AaABAg,@capivaraancap1433,"3:00:57 - NÃAAAAO! PARA DE QUERER ""LEGALIZAR"" TUDO PO***! ISSO ATRAPALHA! E não. Escravidão continua existindo. Só foi Democratizada! (Escravidão estatista e dem-nio-cratizada)",0,2022-10-02 13:46:43+00:00,176,23,2022-10-02,"3:00:57 - nãaaaao! para de querer ""legalizar"" tudo po***! isso atrapalha! e não. escravidão continua existindo. só foi democratizada! (escravidão estatista e dem-nio-cratizada)"
UgxZBLz1m00mqcFS91F4AaABAg,@capivaraancap1433,"2:54:30 - Ser contra a liberalização das drogas e a favor da Propriedade Privada são coisas contraditórias. Pode-se ser contra moralmente as drogas e protestar, boicotar, ostracizar pessoas e instituições por isso. Mas usar a força violenta do Estado para IMPOR essa IDEOLOGIA, moralismo NEOconservador para impedir de indivíduos que decidem por sua conta usar entorpecentes aplicando-os A SEU  PRÓPRIO CORPO, comprando-os COM SEU PRÓPRIO DINHEIRO, é uma violação do livre arbítrio do indivíduo, a AUTO-propriedade que ele tem de seu próprio corpo, e as propriedades privadas pertencentes A ELE/A mesmo que TROCA por entorpecentes. Ser a favor da liberalização não é ser a favor da droga em si. É apenas ser a favor da liberdade individual e livre arbítrio alheio, e repudiar a intervenção estatal nesse quesito que deveria estar com a família e as comunidades que envolvem esses indivíduos, que com educação e cuidado da comunidade próxima que o rodeia, esses ""hábitos"" ou necessidade de se drogar, são vencidos. E no caso de não o ser, é por que não há nada que a família ou a comunidade possam fazer que seja melhor que usar drogas. E isso pode ser polemicamente doloroso de se ouvir pra um familiar, que não aceitará de jeito nenhum tal coisa. Mas o indivíduo que se droga é um indivíduo a parte. Não passará a ser a pessoa, familiar que SE SENTE mal por ela. Até mesmo por que esse mal, é psicológico e depende muito mais da pessoa que se sente assim do que pela pessoa que supostamente estaria sofrendo entorpecido com drogas (pois ele próprio poderia não estar nem aí). Sei que é polêmico, mas um verdadeiro conservador não seria favorável ao estado intervir nessas coisas, impedindo decisões imorais que afetam apenas o próprio indivíduo (materialmente/fisicamente). Se o viciado rouba, o crime não é ter se drogado, mas TER ROUBADO, ou ferido fisicamente alguém. E isso deve ser punido como tal. Uma pessoa viciada, no entanto, não necessariamente perde sua racionalidade e seu controle. Depende de pessoa pra pessoa. Ainda que haja uma tendência maior de pessoas perderem o controle, isso não justifica que pessoas que não se descontrolam e não ferem ou roubam outras pessoas, sejam penalizadas pelos que assim o fazem com uma pseudo lei genérica proibindo uso ou comercialização de drogas e etc. O próprio estado, ao tentar proibir isso, acaba incentivando um Mercado Negro e de tráfico pois, a DEMANDA continuará existindo. Mas agora, tem menos pessoas, incluindo as que empreenderiam nessa área pacificamente, para fornecer pra suas demandas os tais entorpecentes. Se impede dos clientes desses fornecedores possam processar o fornecedor por um produto ruim ou perigoso, e se impossibilita de um vendedor processar um cliente que lhe deu calote. E sendo assim, só os mais sangue no olho com um grande arsenal pra se defenderem da violência estatal é que entrarão nesse mercado. Pessoas que não são simples anarquista anti autoritarismo estatal, mas também gente ""do mal"" mesmo, dispostos a matar, sequestrar e matar pra conseguir o que querem. Uma outra máfia além do estado. E ao venderem ""fiado"" e não receberem pelo produto, eles próprios terão que ""punir"" os caloteiros com sua própria ""justiça"" o que não justifica que hajam assim, mas a proibição estatal acaba por estimular a existência desses cartéis violentos. A liberalização e desburocratização de drogas possibilitaria que mais produtores e fornecedores entrassem nesse mercado em concorrência, que por sua vez incentivaria produtos melhores e MAIS SEGUROS para o usuário. Além de seus usuários ou mesmo produtores poderem processar uns aos outros, em caso de um defeito em seu produto, o que seria mais um incentivo para evitar drogas que possam viciar ou matar seus usuários. Com o tempo as drogas recreativas se tornariam mais baratas, eficientes em fornecer o ""prazer"" esperado por elas, ao mesmo tempo sendo mais seguras para o usuário. Se tornando tão ""inofensivas"" quanto o uso de Narguile ou Bebidas alcóolicas e o problema dos cartéis tentando matar concorrentes e etc seria dissolvido, bem como a facilidade para conseguir adquiri-las por um preço mais acessível, evitaria que possíveis ""viciados"" sentissem necessidade de roubar seus familiares e etc pra conseguir pequenas doses por grande valores em dinheiro.",0,2022-10-02 13:27:53+00:00,4297,699,2022-10-02,"2:54:30 - ser contra a liberalização das drogas e a favor da propriedade privada são coisas contraditórias. pode-se ser contra moralmente as drogas e protestar, boicotar, ostracizar pessoas e instituições por isso. mas usar a força violenta do estado para impor essa ideologia, moralismo neoconservador para impedir de indivíduos que decidem por sua conta usar entorpecentes aplicando-os a seu próprio corpo, comprando-os com seu próprio dinheiro, é uma violação do livre arbítrio do indivíduo, a auto-propriedade que ele tem de seu próprio corpo, e as propriedades privadas pertencentes a ele/a mesmo que troca por entorpecentes. ser a favor da liberalização não é ser a favor da droga em si. é apenas ser a favor da liberdade individual e livre arbítrio alheio, e repudiar a intervenção estatal nesse quesito que deveria estar com a família e as comunidades que envolvem esses indivíduos, que com educação e cuidado da comunidade próxima que o rodeia, esses ""hábitos"" ou necessidade de se drogar, são vencidos. e no caso de não o ser, é por que não há nada que a família ou a comunidade possam fazer que seja melhor que usar drogas. e isso pode ser polemicamente doloroso de se ouvir pra um familiar, que não aceitará de jeito nenhum tal coisa. mas o indivíduo que se droga é um indivíduo a parte. não passará a ser a pessoa, familiar que se sente mal por ela. até mesmo por que esse mal, é psicológico e depende muito mais da pessoa que se sente assim do que pela pessoa que supostamente estaria sofrendo entorpecido com drogas (pois ele próprio poderia não estar nem aí). sei que é polêmico, mas um verdadeiro conservador não seria favorável ao estado intervir nessas coisas, impedindo decisões imorais que afetam apenas o próprio indivíduo (materialmente/fisicamente). se o viciado rouba, o crime não é ter se drogado, mas ter roubado, ou ferido fisicamente alguém. e isso deve ser punido como tal. uma pessoa viciada, no entanto, não necessariamente perde sua racionalidade e seu controle. depende de pessoa pra pessoa. ainda que haja uma tendência maior de pessoas perderem o controle, isso não justifica que pessoas que não se descontrolam e não ferem ou roubam outras pessoas, sejam penalizadas pelos que assim o fazem com uma pseudo lei genérica proibindo uso ou comercialização de drogas e etc. o próprio estado, ao tentar proibir isso, acaba incentivando um mercado negro e de tráfico pois, a demanda continuará existindo. mas agora, tem menos pessoas, incluindo as que empreenderiam nessa área pacificamente, para fornecer pra suas demandas os tais entorpecentes. se impede dos clientes desses fornecedores possam processar o fornecedor por um produto ruim ou perigoso, e se impossibilita de um vendedor processar um cliente que lhe deu calote. e sendo assim, só os mais sangue no olho com um grande arsenal pra se defenderem da violência estatal é que entrarão nesse mercado. pessoas que não são simples anarquista anti autoritarismo estatal, mas também gente ""do mal"" mesmo, dispostos a matar, sequestrar e matar pra conseguir o que querem. uma outra máfia além do estado. e ao venderem ""fiado"" e não receberem pelo produto, eles próprios terão que ""punir"" os caloteiros com sua própria ""justiça"" o que não justifica que hajam assim, mas a proibição estatal acaba por estimular a existência desses cartéis violentos. a liberalização e desburocratização de drogas possibilitaria que mais produtores e fornecedores entrassem nesse mercado em concorrência, que por sua vez incentivaria produtos melhores e mais seguros para o usuário. além de seus usuários ou mesmo produtores poderem processar uns aos outros, em caso de um defeito em seu produto, o que seria mais um incentivo para evitar drogas que possam viciar ou matar seus usuários. com o tempo as drogas recreativas se tornariam mais baratas, eficientes em fornecer o ""prazer"" esperado por elas, ao mesmo tempo sendo mais seguras para o usuário. se tornando tão ""inofensivas"" quanto o uso de narguile ou bebidas alcóolicas e o problema dos cartéis tentando matar concorrentes e etc seria dissolvido, bem como a facilidade para conseguir adquiri-las por um preço mais acessível, evitaria que possíveis ""viciados"" sentissem necessidade de roubar seus familiares e etc pra conseguir pequenas doses por grande valores em dinheiro."
